"Buch1" "Buch2" "Buch3" "Buch4" "Buch5" "Buch8"
"allerdings" 0.0295952552886721 0.0443339983433085 0.0280098690091658 0.0327739905610907 0.0302824858757062 0.0590321279171002
"nachdem" 0.0189409633847502 0.0338338408409459 0.0512521007401757 0.0345616627735139 0.0366101694915254 0.0420444652071433
"flotte" 0.00236762042309377 0.0291671041732293 0.101908246820582 0.0172808313867569 0.0456497175141243 0.016138279574459
"wesentlich" 0.0378819267695003 0.0536674716787418 0.0387370528850165 0.0500548219478476 0.0357062146892655 0.0246321109294375
"bereits" 0.041433357404141 0.0315004725070876 0.0280098690091658 0.0446918053105783 0.0623728813559322 0.0169876627099569
"heißt" 0.050903839096516 0.0431673141763793 0.0268179596896268 0.0256233017113982 0.0271186440677966 0.0556345953751088
"marcus" 0.00118381021154688 0.0186669466708667 0.0321815516275522 0.0500548219478476 0.0605649717514124 0.0293037181746756
"weil" 0.0284114450771252 0.0221669991716542 0.0321815516275522 0.026815083186347 0.0388700564971751 0.0535111375363642
"etwa" 0.0485362186734223 0.0256670516724418 0.0441006448229419 0.0256233017113982 0.0298305084745763 0.0454419977491347
"latinischen" 0.139689604962532 0.12716857419528 0.0286058236689353 0.0256233017113982 0.0122033898305085 0.00339753254199138
"sulla" 0 0.00116668416692917 0.00119190931953897 0.166253515755351 0.031638418079096 0.000424691567748922
"staat" 0.0591905105773442 0.0291671041732293 0.0321815516275522 0.0566096200600658 0.0338983050847458 0.0225086530906929
"gewalt" 0.0402495471925941 0.0525007875118127 0.0214543677517014 0.0375411164608857 0.0447457627118644 0.0314271760134203
"große" 0.0224923940193908 0.0443339983433085 0.0321815516275522 0.0321780998236163 0.0388700564971751 0.0424691567748922
"schlacht" 0.00355143063464065 0.0373338933417335 0.0679388312137213 0.0393287886733089 0.0393220338983051 0.0195358121164504
"kaum" 0.0331466859233128 0.0373338933417335 0.0345653702666301 0.0417123516232064 0.0415819209039548 0.02760495190368
"fand" 0.0165733429616564 0.0221669991716542 0.038141098225247 0.0435000238356295 0.0542372881355932 0.0229333446584418
"küste" 0.0213085838078439 0.0245003675055126 0.0363532342459386 0.0160890499118082 0.0185310734463277 0.0738963327883125
"machte" 0.0153895327501095 0.0373338933417335 0.0399289622045555 0.0375411164608857 0.0506214689265537 0.0233580362261907
"gallien" 0 0.00233336833385834 0.00595954659769485 0.0148972684368594 0.0664406779661017 0.0662518845688319
"hätte" 0.00947048169237508 0.0291671041732293 0.056615692678101 0.0357534442484626 0.0424858757062147 0.0246321109294375
"leben" 0.030779065500219 0.0256670516724418 0.0345653702666301 0.0381370071983601 0.0456497175141243 0.0293037181746756
"feldherrn" 0.00355143063464065 0.0256670516724418 0.0452925541424808 0.0464794775230014 0.0519774011299435 0.0186864289809526
"sohn" 0.0272276348655783 0.0186669466708667 0.0292017783287048 0.0339657720360395 0.0248587570621469 0.0586074363493513
"zurück" 0.0189409633847502 0.0221669991716542 0.0369491889057081 0.041116460885732 0.0338983050847458 0.0411950820716455
"welcher" 0.041433357404141 0.0443339983433085 0.0315855969677827 0.0262191924488726 0.0284745762711864 0.0441679230458879
"jahr" 0.0260438246540315 0.0700010500157502 0.0423127808436334 0.0417123516232064 0.0244067796610169 0.0246321109294375
"spanien" 0.00236762042309377 0.00116668416692917 0.0673428765539518 0.0262191924488726 0.0519774011299435 0.0254814940649353
"zweifel" 0.0532714595196098 0.054834155845671 0.0315855969677827 0.0280068646612957 0.0216949152542373 0.0403456989361476
"vielmehr" 0.0568228901542505 0.047834050844096 0.0274139143493963 0.0280068646612957 0.0271186440677966 0.0386469326651519
"land" 0.0213085838078439 0.0128335258362209 0.0321815516275522 0.0333698812985651 0.0244067796610169 0.0590321279171002
"kaiser" 0.00118381021154688 0 0 0.00119178147494875 0.00135593220338983 0.1380247595184
"statthalter" 0 0 0.00655550125746433 0.0297945368737188 0.040225988700565 0.076444482194806
"durchaus" 0.0366981165579534 0.0338338408409459 0.0262220050298573 0.0399246794107832 0.0470056497175141 0.0229333446584418
"gemacht" 0.0236762042309377 0.0315004725070876 0.0458885088022503 0.0262191924488726 0.0325423728813559 0.0373728579619052
"lager" 0.00118381021154688 0.00816678916850419 0.0423127808436334 0.0482671497354245 0.0515254237288136 0.0229333446584418
"landschaft" 0.0390657369810472 0.0315004725070876 0.018474594452854 0.0446918053105783 0.0307344632768362 0.0390716242329009
"gegenüber" 0.0461685982503285 0.0175002625039376 0.0321815516275522 0.0256233017113982 0.0325423728813559 0.0433185399103901
"provinzen" 0.00118381021154688 0 0.0190705491126235 0.0423082423606807 0.0429378531073446 0.0526617544008664
"griechische" 0.0603743207888911 0.0338338408409459 0.038141098225247 0.0309863183486676 0.0203389830508475 0.0339753254199138
"jene" 0.0532714595196098 0.0338338408409459 0.0303936876482437 0.026815083186347 0.0343502824858757 0.0318518675811692
"sprache" 0.0603743207888911 0.0163335783370084 0.0214543677517014 0.0226438480240263 0.0207909604519774 0.0577580532138534
"minder" 0.0355143063464065 0.0326671566740168 0.0280098690091658 0.0280068646612957 0.0325423728813559 0.0399210073683987
"darum" 0.0520876493080629 0.0420006300094501 0.0351613249263996 0.0232397387615007 0.0357062146892655 0.0254814940649353
"ferner" 0.0556390799427036 0.0443339983433085 0.0280098690091658 0.0274109739238213 0.0311864406779661 0.0297284097424246
"reich" 0.00473524084618754 0.00933347333543337 0.019666503772393 0.0303904276111932 0.0284745762711864 0.0666765761365808
"karthago" 0.0142057225385626 0.0338338408409459 0.113231385356202 0.0262191924488726 0.00451977401129944 0.0118913638969698
"übrigen" 0.0426171676156879 0.0583342083464585 0.0262220050298573 0.0172808313867569 0.0266666666666667 0.0403456989361476
"syrien" 0 0 0.0119190931953897 0.0166849406492825 0.0262146892655367 0.0870617713885291
"lange" 0.030779065500219 0.0361672091748043 0.0321815516275522 0.0280068646612957 0.0253107344632768 0.0407703905038965
"partei" 0.00355143063464065 0.0256670516724418 0.0256260503700878 0.0488630404728989 0.0646327683615819 0.00721975665173168
"lucius" 0.00118381021154688 0.0291671041732293 0.0226462770712404 0.0798493588215665 0.0429378531073446 0.00679506508398276
"dennoch" 0.0236762042309377 0.0280004200063001 0.0333734609470911 0.0482671497354245 0.032090395480226 0.0237827277939397
"indem" 0.0248600144424846 0.0455006825102377 0.0327775062873217 0.041116460885732 0.0338983050847458 0.0191111205487015
"standen" 0.0189409633847502 0.0303337883401584 0.0411208715240944 0.0297945368737188 0.0253107344632768 0.0360987832586584
"zahl" 0.0473524084618754 0.0361672091748043 0.0274139143493963 0.0333698812985651 0.0235028248587571 0.0322765591489181
"jener" 0.0378819267695003 0.0210003150047251 0.0244341410505489 0.0232397387615007 0.0379661016949153 0.0360987832586584
"nahm" 0.00591905105773442 0.0210003150047251 0.0423127808436334 0.0309863183486676 0.0357062146892655 0.0310024844456713
"schien" 0.00828667148082819 0.0186669466708667 0.038141098225247 0.0542260571101683 0.0447457627118644 0.00891852292272737
"alles" 0.0248600144424846 0.0186669466708667 0.0375451435654775 0.0280068646612957 0.040225988700565 0.0259061856326843
"waffen" 0.00947048169237508 0.0431673141763793 0.0303936876482437 0.0423082423606807 0.040225988700565 0.0174123542777058
"beide" 0.0331466859233128 0.0431673141763793 0.0256260503700878 0.0286027553987701 0.0253107344632768 0.0356740916909095
"aller" 0.0378819267695003 0.0280004200063001 0.0309896423080132 0.0244315202364494 0.0375141242937853 0.0267555687681821
"sonst" 0.0438009778272347 0.0163335783370084 0.0292017783287048 0.0262191924488726 0.0266666666666667 0.038222241097403
"finden" 0.0473524084618754 0.0245003675055126 0.0232422317310099 0.0250274109739238 0.0262146892655367 0.0377975495296541
"geschichte" 0.0769476637505475 0.0373338933417335 0.0238381863907794 0.0226438480240263 0.0262146892655367 0.0233580362261907
"krieges" 0.00118381021154688 0.0256670516724418 0.0637671485953349 0.0280068646612957 0.0176271186440678 0.0297284097424246
"theil" 0 0 0 0 0 0.121461788376192
"zuerst" 0.0295952552886721 0.0431673141763793 0.0315855969677827 0.0393287886733089 0.0216949152542373 0.0242074193616886
"natürlich" 0.0378819267695003 0.0350005250078751 0.0345653702666301 0.0238356294989751 0.0424858757062147 0.0131654386002166
"ob" 0.0390657369810472 0.0256670516724418 0.0333734609470911 0.0375411164608857 0.0257627118644068 0.0229333446584418
"statt" 0.0319628757117659 0.0338338408409459 0.0268179596896268 0.0369452257234114 0.0329943502824859 0.0208098868196972
"ab" 0.0177571531732033 0.0291671041732293 0.0357572795861691 0.0256233017113982 0.0266666666666667 0.0348247085554116
"p" 0.020124773596297 0.0175002625039376 0.0077474105770033 0.0131095962244363 0.00497175141242938 0.087486462956278
"dafür" 0.0449847880387816 0.0233336833385834 0.0226462770712404 0.0274109739238213 0.0280225988700565 0.0335506338521649
"makedonien" 0.00118381021154688 0.0175002625039376 0.0691307405332602 0.0375411164608857 0.0144632768361582 0.0237827277939397
"alte" 0.0284114450771252 0.0280004200063001 0.0280098690091658 0.0232397387615007 0.0284745762711864 0.0360987832586584
"landschaften" 0.0260438246540315 0.0116668416692917 0.0280098690091658 0.0291986461362445 0.0361581920903955 0.0314271760134203
"obwohl" 0.0248600144424846 0.0338338408409459 0.0321815516275522 0.0256233017113982 0.0262146892655367 0.032701250716667
"augustus" 0 0.00116668416692917 0.00178786397930845 0.000595890737474377 0.00135593220338983 0.115940797995456
"dasselbe" 0.0390657369810472 0.0268337358393709 0.0226462770712404 0.0291986461362445 0.0280225988700565 0.0322765591489181
"nun" 0.0224923940193908 0.0268337358393709 0.0309896423080132 0.0417123516232064 0.0348022598870057 0.016138279574459
"möglich" 0.030779065500219 0.0303337883401584 0.0411208715240944 0.026815083186347 0.0325423728813559 0.016562971142208
"überall" 0.0366981165579534 0.0233336833385834 0.0339694156068606 0.0232397387615007 0.0307344632768362 0.0259061856326843
"kampf" 0.00828667148082819 0.0536674716787418 0.0327775062873217 0.0280068646612957 0.0289265536723164 0.0229333446584418
"männer" 0.0142057225385626 0.0256670516724418 0.0250300957103184 0.050650712685322 0.039774011299435 0.0101925976259741
"juden" 0.00118381021154688 0 0.000595954659769485 0.00834247032464127 0.016271186440678 0.0934321449047629
"bisher" 0.0142057225385626 0.0326671566740168 0.0280098690091658 0.0399246794107832 0.031638418079096 0.0199605036841994
"politische" 0.0118381021154688 0.0431673141763793 0.0256260503700878 0.0357534442484626 0.0366101694915254 0.0169876627099569
"frieden" 0.0118381021154688 0.0455006825102377 0.0524440100597147 0.0262191924488726 0.0185310734463277 0.0199605036841994
"dadurch" 0.0189409633847502 0.0268337358393709 0.0309896423080132 0.0280068646612957 0.0271186440677966 0.0297284097424246
"geworden" 0.0224923940193908 0.0361672091748043 0.0202624584321625 0.026815083186347 0.0293785310734463 0.0314271760134203
"insel" 0.0165733429616564 0.0256670516724418 0.0429087355034029 0.0214520665490776 0.0189830508474576 0.0348247085554116
"jeden" 0.0331466859233128 0.0315004725070876 0.0274139143493963 0.0333698812985651 0.0370621468926554 0.0123160554647187
"kriege" 0.010654291903922 0.0315004725070876 0.0488682821010977 0.0226438480240263 0.0235028248587571 0.0246321109294375
"sowohl" 0.030779065500219 0.0280004200063001 0.019666503772393 0.0202602850741288 0.0244067796610169 0.0403456989361476
"zusammen" 0.0390657369810472 0.0291671041732293 0.0268179596896268 0.0291986461362445 0.0262146892655367 0.0237827277939397
"vollständig" 0.0224923940193908 0.0315004725070876 0.0357572795861691 0.0309863183486676 0.0348022598870057 0.0127407470324677
"dieselbe" 0.0248600144424846 0.0396672616755918 0.0256260503700878 0.0256233017113982 0.0262146892655367 0.02760495190368
"ins" 0.0189409633847502 0.0280004200063001 0.040524916864325 0.0274109739238213 0.0293785310734463 0.0186864289809526
"königs" 0.0236762042309377 0.0268337358393709 0.0202624584321625 0.0351575535109882 0.0280225988700565 0.02760495190368
"lag" 0.0295952552886721 0.040833945842521 0.0297977329884742 0.0250274109739238 0.0275706214689266 0.0212345783874461
"habe" 0.0213085838078439 0.0233336833385834 0.0274139143493963 0.0387328979358345 0.0248587570621469 0.0242074193616886
"osten" 0.0213085838078439 0.00816678916850419 0.0172826851333151 0.0208561758116032 0.0370621468926554 0.0377975495296541
"römischer" 0.00473524084618754 0.0221669991716542 0.0262220050298573 0.0196643943366544 0.016271186440678 0.0526617544008664
"daselbst" 0.0165733429616564 0.0128335258362209 0.0202624584321625 0.0286027553987701 0.0352542372881356 0.0314271760134203
"kelten" 0.010654291903922 0.0385005775086626 0.0292017783287048 0.0160890499118082 0.0429378531073446 0.0195358121164504
"fall" 0.0438009778272347 0.0466673666771668 0.0303936876482437 0.0232397387615007 0.0194350282485876 0.0203851952519483
"jede" 0.0580067003657974 0.0256670516724418 0.0303936876482437 0.0286027553987701 0.0244067796610169 0.0144395133034634
"aristokratie" 0.00118381021154688 0.0338338408409459 0.0131110025149287 0.0613767459598608 0.0420338983050847 0.00339753254199138
"meer" 0.0331466859233128 0.0291671041732293 0.0268179596896268 0.0190685035991801 0.0221468926553672 0.032701250716667
"verhältnisse" 0.0130219123270157 0.0210003150047251 0.0286058236689353 0.0303904276111932 0.0284745762711864 0.027180260335931
"anderen" 0.0319628757117659 0.0280004200063001 0.0244341410505489 0.0137054869619107 0.0216949152542373 0.038222241097403
"scipio" 0.00355143063464065 0.0116668416692917 0.0548278286987926 0.0625685274348095 0.0194350282485876 0
"mithradates" 0 0 0.00119190931953897 0.0685274348095533 0.0429378531073446 0.0169876627099569
"uns" 0.0651095616350787 0.0233336833385834 0.0226462770712404 0.0148972684368594 0.0149152542372881 0.0344000169876627
"gar" 0.0224923940193908 0.0128335258362209 0.0232422317310099 0.0321780998236163 0.040225988700565 0.016562971142208
"geführt" 0.010654291903922 0.0245003675055126 0.0369491889057081 0.0238356294989751 0.0194350282485876 0.0322765591489181
"grenze" 0.0130219123270157 0.0186669466708667 0.0250300957103184 0.0190685035991801 0.0176271186440678 0.0471407640201304
"gut" 0.0355143063464065 0.0256670516724418 0.038141098225247 0.0184726128617057 0.0284745762711864 0.0174123542777058
"regiment" 0.00355143063464065 0.0245003675055126 0.0160907758137761 0.0375411164608857 0.0248587570621469 0.0344000169876627
"nie" 0.0260438246540315 0.0256670516724418 0.0268179596896268 0.0190685035991801 0.023954802259887 0.0314271760134203
"verfassung" 0.0378819267695003 0.0256670516724418 0.0232422317310099 0.0530342756352195 0.0253107344632768 0.0038222241097403
"keineswegs" 0.0224923940193908 0.0280004200063001 0.0315855969677827 0.0351575535109882 0.0230508474576271 0.016562971142208
"menge" 0.0118381021154688 0.0291671041732293 0.0286058236689353 0.0345616627735139 0.0379661016949153 0.00849383135497845
"griechenland" 0.0426171676156879 0.0105001575023625 0.0607873752964874 0.0190685035991801 0.0103954802259887 0.0178370458454547
"ordnung" 0.0248600144424846 0.0210003150047251 0.0107271838758507 0.0303904276111932 0.0244067796610169 0.0348247085554116
"a" 0.0438009778272347 0.00816678916850419 0.0077474105770033 0.00953425179959003 0.00542372881355932 0.0662518845688319
"eigene" 0.0189409633847502 0.0361672091748043 0.0315855969677827 0.0244315202364494 0.0284745762711864 0.0157135880067101
"desselben" 0.0390657369810472 0.0280004200063001 0.0119190931953897 0.0232397387615007 0.0248587570621469 0.0293037181746756
