band,left,unnamed:2,unnamed:3,unnamed:4,unnamed:5,unnamed:6,unnamed:7,unnamed:8,unnamed:9,unnamed:10,keyword,right,unnamed:13,unnamed:14,unnamed:15,unnamed:16,unnamed:17,unnamed:18,unnamed:19,unnamed:20,unnamed:21,context,adjectives
Buch5,als,im,Herbst,697,Pompeius,mit,dem,Antrag,an,den,Senat,ging,ihn,mit,einer,außerordentlichen,Amtsgewalt,zu,betrauen,Er,knüpfte,als Senat ging,[]
Buch5,Zufuhr,angewiesenen,Großstadt,Brotteuerungen,herbeizuführen,Pompeius,Plan,war,sich,vom,Senat,die,Oberaufsicht,über,das,Getreidewesen,im,ganzen,Umfang,des,Römischen,Zufuhr Senat die,[]
Buch5,es,stand,dennoch,als,diese,Angelegenheit,im,Sept,697,im,Senat,zur,Verhandlung,kam,die,Majorität,desselben,noch,unter,dem,Bann,es Senat zur,[]
Buch5,beimaß,oder,beizumessen,vorgab,die,Antipathien,der,republikanischen,Opposition,im,Senat,gegen,jeden,die,Gewalt,der,Machthaber,der,Sache,oder,auch,beimaß Senat gegen,[]
Buch5,Darum,ließ,er,bald,darauf,den,zweiten,Antrag,an,den,Senat,gelangen,daß,derselbe,ihm,den,Auftrag,erteilen,möge,den,vertriebenen,Darum Senat gelangen,[]
Buch5,ein,römisches,Heer,nach,Ägypten,zu,senden,worauf,der,fromme,Senat,fast,einstimmig,beschloß,von,der,bewaffneten,Intervention,abzustehen,Pompeius,war,ein Senat fast,[]
Buch5,stimmte,für,die,Absendung,eines,anderen,Senators,Natürlich,wies,der,Senat,jenen,Vorschlag,zurück,der,ein,dem,Vaterlande,so,kostbares,Leben,stimmte Senat jenen,[]
Buch5,zu,intervenieren,Jan,698,Diese,wiederholten,Zurückweisungen,die,Pompeius,im,Senat,erfuhr,und,was,schlimmer,war,hingehen,lassen,mußte,ohne,sie,zu Senat erfuhr,[]
Buch5,Opposition,werde,genügen,lassen,Die,Komitien,also,rebellierten,und,der,Senat,stimmte,ein,Es,ward,feierlich,von,ihm,geratschlagt,über,ein,Opposition Senat stimmte,[]
Buch5,stets,als,nichtig,bezeichnet,und,schon,im,Dec,697,im,Senat,geäußert,worden,daß,es,erforderlich,sei,sie,wegen,ihrer,Formfehler,stets Senat geäußert,[]
Buch5,Am,6,April,698,stellte,der,Konsular,Cicero,im,vollen,Senat,den,Antrag,die,Beratung,über,die,campanische,Ackerverteilung,für,den,Am Senat den,[]
Buch5,wo,bereits,im,Gegensatz,zu,dem,republikanischen,der,neue,monarchische,Senat,repräsentiert,war,In,jeder,Hinsicht,stand,das,entscheidende,Wort,bei,wo Senat repräsentiert,[]
Buch5,Rivalen,daran,und,gewährte,Pompeius,hinreichende,Macht,um,mit,dem,Senat,und,dessen,Anhang,fertig,zu,werden,Es,war,das,ein,Rivalen Senat und,[]
Buch5,führten,Cato,war,noch,abwesend,56,der,einflußreichste,Mann,im,Senat,war,in,dieser,Zeit,Marcus,Bibulus,der,Held,des,passiven,führten Senat war,[]
Buch5,alle,das,Militärwesen,und,die,äußeren,Verhältnisse,betreffenden,ohne,den,Senat,deswegen,zu,fragen,bald,durch,Volksbeschluß,bald,durch,das,bloße,alle Senat deswegen,[]
Buch5,Thrakischen,Gabinius,den,Ägyptischen,Crassus,den,Parthischen,Krieg,ohne,den,Senat,zu,fragen,ja,ohne,auch,nur,wie,es,herkömmlich,war,Thrakischen Senat zu,['thrakisch']
Buch5,ja,ohne,auch,nur,wie,es,herkömmlich,war,an,den,Senat,zu,berichten,in,ähnlicher,Weise,wurden,Triumphe,und,andere,Ehrenbezeigungen,ja Senat zu,[]
Buch5,Triumphe,und,andere,Ehrenbezeigungen,bewilligt,und,vollzogen,ohne,daß,der,Senat,darum,begrüßt,ward,Offenbar,liegt,hierin,nicht,eine,bloße,Vernachlässigung,Triumphe Senat darum,[]
Buch5,zu,erwarten,war,Vielmehr,war,es,die,wohlberechnete,Absicht,den,Senat,von,dem,militärischen,und,dem,Gebiet,der,höheren,Politik,zu,zu Senat von,[]
Buch5,Machthaber,durch,Senatsbeschlüsse,und,Kriminalklagen,Während,die,Machthaber,also,den,Senat,in,der,Hauptsache,beiseite,schoben,bedienten,sie,sich,der,minder,Machthaber Senat in,[]
Buch5,dieses,leeren,Schemens,und,gebrauchte,unverhohlen,autokratische,Formen,Der,gedemütigte,Senat,mußte,wohl,oder,übel,in,seine,Lage,sich,schicken,Der,dieses Senat mußte,[]
Buch5,auf,höheren,Befehl,verteidigen,zu,müssen,und,vor,allem,im,Senat,wo,er,fast,regelmäßig,den,Dynasten,als,Organ,diente,und,auf Senat wo,[]
Buch5,Cato,zurückkam,Ende,698,und,von,da,an,wieder,im,Senat,und,auf,dem,Markte,oft,unter,Lebensgefahr,den,Machtbabern,eine,Cato Senat und,[]
Buch5,wieder,einmal,bis,zum,Handgemenge,trieb,und,daß,er,im,Senat,den,Antrag,stellte,den,Prokonsul,Caesar,wegen,seines,treulosen,Benehmens,wieder Senat den,[]
Buch5,nahm,es,hin,daß,Marcus,Favonius,Catos,Sancho,nachdem,der,Senat,den,Beschluß,gefaßt,hatte,die,Legionen,Caesars,auf,die,Staatskasse,nahm Senat den,[]
Buch5,verweigert,698,so,Piso,aus,der,Provinz,abberufen,so,vom,Senat,Trauer,angelegt,als,der,Volkstribun,Gaius,Cato,die,Wahlen,für,verweigert Senat Trauer,[]
Buch5,daß,das,Regiment,wie,einst,von,der,Bürgerschaft,auf,den,Senat,so,jetzt,von,diesem,auf,die,Machthaber,übergegangen,und,der,daß Senat so,[]
Buch5,so,jetzt,von,diesem,auf,die,Machthaber,übergegangen,und,der,Senat,schon,nicht,viel,mehr,war,als,ein,monarchischer,aber,auch,so Senat schon,[]
Buch5,sorgen,dafür,daß,keiner,darüber,im,unklaren,bleibe,der,ganze,Senat,ist,wie,umgewandelt,und,gehorcht,den,Gebietern,unsere,Generation,wird,sorgen Senat ist,[]
Buch5,und,mit,größter,Ordnung,organisiert,Dieselbe,Aristokratie,also,die,im,Senat,vertreten,war,beherrschte,auch,die,Wahlen,aber,wenn,sie,im,und Senat vertreten,[]
Buch5,vertreten,war,beherrschte,auch,die,Wahlen,aber,wenn,sie,im,Senat,grollend,nachgab,wirkte,und,stimmte,sie,hier,im,geheimen,und,vertreten Senat grollend,['vertret']
Buch5,die,Machthaber,Ernst,machten,wagten,sie,so,wenig,wie,der,Senat,den,Gehorsam,zu,verweigern,Keiner,von,den,Gegnern,wurde,von,die Senat den,[]
Buch5,und,nicht,durch,Pompeius,selbst,die,Forderung,der,Diktatur,im,Senat,vorgebracht,Als,ostensibler,Grund,diente,die,fortwährende,Klub,und,Bandenwirtschaft,und Senat vorgebracht,[]
Buch5,den,Knoten,wo,nicht,zu,lösen,doch,zu,zerhauen,dem,Senat,jetzt,bestimmt,die,Diktatur,zu,bezeichnen,allein,das,entscheidende,Befehlswort,den Senat jetzt,[]
Buch5,wollte,sie,nicht,von,einem,Haufen,Knüttelmänner,empfangen,sondern,vom,Senat,Pompeius,zog,Truppen,heran,um,die,in,der,Hauptstadt,herrschende,wollte Senat Pompeius,[]
Buch5,zugleich,befahl,er,jetzt,was,er,bisher,erbeten,und,der,Senat,gab,nach,Es,war,nur,ein,nichtiger,Winkelzug,daß,auf,zugleich Senat gab,[]
Buch5,Interim,zu,erlassenden,Senatsbeschlüssen,also,tatsächlich,von,der,augenblicklich,den,Senat,beherrschenden,Person,oder,Fraktion,abhängig,machte,Die,Geschwornenkommissionen,blieben,zwar,Interim Senat beherrschenden,['beherrschend']
Buch5,Lobredner,zu,Gunsten,des,Angeklagten,beizubringen,untersagt,ward,Der,gehorsame,Senat,dekretierte,ferner,auf,Pompeius,Wink,daß,durch,den,Raufhandel,auf,Lobredner Senat dekretierte,['lobredner']
Buch5,hinein,gegen,Caesar,zu,intriguieren,kurzweg,die,Bürgerschaft,oder,den,Senat,zwang,Caesar,sofort,aus,Gallien,abzurufen,Aber,Pompeius,hat,es,hinein Senat zwang,[]
Buch5,Euphrat,sich,reisefertig,machte,die,legitime,Regierungsbehörde,das,heißt,der,Senat,mit,Caesar,brechen,ihm,den,Krieg,erklären,und,mit,dessen,Euphrat Senat mit,[]
Buch5,imstande,waren,männiglich,war,es,bekannt,daß,selbst,in,dem,Senat,zwar,die,ganze,Körperschaft,mit,wenigen,vereinzelten,Ausnahmen,der,Monarchie,imstande Senat zwar,['imstand']
Buch5,die,Diktatur,ihm,antragenden,Pöbels,seine,bestimmte,Erklärung,nur,vom,Senat,dies,Amt,annehmen,zu,wollen,seine,unnachsichtige,Strenge,gegen,die,die Senat dies,[]
Buch5,als,wenn,er,jetzt,als,Prokonsul,von,Gallien,gegen,den,Senat,und,dessen,Feldhern,marschieren,ließ,Allerdings,hing,das,Gelingen,dieses,als Senat und,[]
Buch5,denn,der,verfassungsmäßige,Schneckengang,weiter,Nach,der,Observanz,hatte,der,Senat,über,die,Statthalterschaften,des,Jahres,705,insofern,sie,an,gewesene,denn Senat über,[]
Buch5,Anlaß,die,Ernennung,von,neuen,Statthaltern,für,beide,Gallien,im,Senat,zur,Sprache,zu,bringen,und,damit,den,ersten,Anlaß,zu,Anlaß Senat zur,[]
Buch5,der,von,Pompeius,vorgeschobenen,Verfassungspartei,und,den,Vertretern,Caesars,im,Senat,Der,Konsul,Marcus,Marcellus,brachte,den,Antrag,ein,den,beiden,der Senat Der,[]
Buch5,auch,in,diesem,nicht,in,gültiger,Weise,vorbehalten,sei,Der,Senat,sollte,ihrer,Meinung,nach,diesen,Beamten,veranlassen,da,die,Unterwerfung,auch Senat sollte,[]
Buch5,und,in,diesem,Jahre,Volkstribun,der,namhafteste,war,machten,im,Senat,geltend,daß,sowohl,der,Stand,der,Dinge,in,Gallien,als,und Senat geltend,[]
Buch5,Veteranen,desselben,veranlaßt,wurden,sich,wegen,ihrer,Verabschiedung,an,den,Senat,zu,wenden,Caesars,Vertreter,bewirkten,zwar,soweit,sie,verfassungsmäßig,es,Veteranen Senat zu,[]
Buch5,der,obersten,Regierungsbehörde,in,offenen,Widerspruch,zu,geraten,Als,der,Senat,Frühling,704,auf,Betrieb,des,Pompeius,sowohl,an,diesen,wie,der Senat Frühling,[]
Buch5,Kriegsvorbereitung,der,Gegner,zu,vergleichen,Für,die,Verhandlungen,mit,dem,Senat,war,es,Caesar,gelungen,nicht,nur,den,einen,der,beiden,Kriegsvorbereitung Senat war,[]
Buch5,der,gallischen,Statthalterschaften,für,das,nächste,Jahr,aufs,neue,im,Senat,zur,Verhandlung,kam,diesem,Beschlusse,vollständig,beizupflichten,aber,die,gleichzeitige,der Senat zur,[]
Buch5,Beseitigung,sämtlicher,Ausnahmestellungen,herbeiführen,lasse,daß,Pompeius,als,nur,vom,Senat,mit,dem,Prokonsulat,betraut,noch,viel,weniger,als,Caesar,demselben,Beseitigung Senat mit,[]
Buch5,zustehende,Veto,zu,verhindern,gedenke,fand,in,und,außer,dem,Senat,vielfach,Billigung,Caesar,erklärte,sich,mit,Curios,Vorschlag,sofort,einverstanden,zustehende Senat vielfach,['zustehend']
Buch5,ihrem,ganzen,Umfang,Mit,370,gegen,30,Stimmen,beschloß,der,Senat,daß,die,Prokonsuln,von,Spanien,und,Gallien,beide,aufzufordern,seien,ihrem Senat daß,[]
Buch5,frohe,Botschaft,von,Curios,rettender,Tat,Pompeius,ward,also,vom,Senat,nicht,minder,abberufen,als,Caesar,und,während,Caesar,bereit,stand,frohe Senat nicht,[]
Buch5,Talente,Curios,mit,neu,aufpolierter,Eloquenz,zu,begegnen,Die,im,Senat,geschlagene,Koalition,war,in,der,peinlichsten,Die,Catonische,Fraktion,hatte,Talente Senat geschlagene,['geschlagen']
Buch5,es,übernommen,die,Dinge,zum,Bruche,zu,treiben,und,den,Senat,mit,sich,fortzureißen,und,sah,nun,in,der,ärgerlichsten,Weise,es Senat mit,[]
Buch5,und,wie,seit,Jahrhunderten,die,Komitien,so,jetzt,auch,der,Senat,nichts,als,ein,lahmes,aus,dem,Geleise,weichendes,Rad,Es,und Senat nichts,[]
Buch5,Statthalters,lag,Curio,überdies,die,vollständige,Grundlosigkeit,des,Gerüchts,im,Senat,handgreiflich,dartat,und,die,Kurie,den,Antrag,des,Konsuls,Gaius,Statthalters Senat handgreiflich,[]
Buch5,eigenen,Legionen,acht,aufzulösen,er,erklärte,sich,befriedigt,wenn,der,Senat,ihm,entweder,die,Statthalterschaft,des,Diesseitigen,Galliens,und,Illyriens,mit,eigenen Senat ihm,['eigen']
Buch5,der,jüngere,66,zum,erstenmal,am,1,Jan,705,den,Senat,versammelten,übergab,er,in,voller,Sitzung,das,von,dem,Feldherrn,der Senat versammelten,[]
Buch5,er,in,voller,Sitzung,das,von,dem,Feldherrn,an,den,Senat,gerichtete,Schreiben,Die,Volkstribune,Marcus,Antonius,in,der,Skandalchronik,der,er Senat gerichtete,[]
Buch5,auszusetzen,bis,der,italische,Landsturm,unter,Waffen,stehe,und,den,Senat,zu,schützen,vermöge,durfte,nicht,zur,Abstimmung,gebracht,werden,Pompeius,auszusetzen Senat zu,[]
Buch5,flüchten,gezwungen,sondern,es,behandelte,auch,der,nun,hinreichend,eingeschüchterte,Senat,ihr,formell,durchaus,verfassungsmäßiges,Einschreiten,wie,einen,Revolutionsversuch,erklärte,das,flüchten Senat ihr,[]
Buch5,zu,täuschen,sie,der,Koalition,aufzuzwingen,versuchte,und,sich,vom,Senat,zum,alleinigen,und,unumschränkten,Oberfeldherrn,zu,Lande,und,zur,See,zu Senat zum,[]
Buch5,Lande,und,zur,See,ernennen,ließ,so,konnte,doch,der,Senat,selbst,nicht,beseitigt,und,ein,überwiegender,Einfluß,auf,die,politische,Lande Senat selbst,[]
Buch5,zur,Effektuierung,der,neuen,infolge,des,Ausbruchs,des,Bürgerkrieges,vom,Senat,angeordneten,Aushebungen,waren,aber,auch,bereits,überall,im,Gange,Unmittelbar,zur Senat angeordneten,[]
Buch5,ins,Exil,ging,und,gar,wenn,er,in,dem,Caesarischen,Senat,der,Nullitäten,mitsaß,Die,eigene,Milde,des,Siegers,gab,dieser,ins Senat der,[]
Buch5,bald,machte,er,in,dieser,Beziehung,merkwürdige,Erfahrungen,mit,dem,Senat,Caesar,hatte,den,Kampf,begonnen,um,den,terrorisierten,Senat,von,bald Senat Caesar,[]
Buch5,dem,Senat,Caesar,hatte,den,Kampf,begonnen,um,den,terrorisierten,Senat,von,seinen,Unterdrückern,zu,befreien,Dies,war,geschehen,er,wünschte,dem Senat von,[]
Buch5,zu,befreien,Dies,war,geschehen,er,wünschte,also,von,dem,Senat,die,Billigung,des,Geschehenen,die,Vollmacht,zu,weiterer,Fortsetzung,des,zu Senat die,[]
Buch5,Hauptstadt,erschien,Ende,März,die,Volkstribune,seiner,Partei,ihm,den,Senat,1,April,Die,Versammlung,war,ziemlich,zahlreich,aber,selbst,von,Hauptstadt Senat 1,[]
Buch5,nach,Griechenland,und,Spanien,zu,tragen,Als,dann,Caesar,den,Senat,ersuchte,wenigstens,seine,Friedensvorschläge,an,Pompeius,zu,übermitteln,war,man,nach Senat ersuchte,[]
Buch5,übrigens,blieb,er,dabei,sich,aller,Gewaltschritte,zu,enthalten,Dem,Senat,erklärte,er,ebenwie,es,kurz,zuvor,die,Verfassungspartei,getan,daß,übrigens Senat erklärte,[]
Buch5,werde,könne,er,ihrer,auch,entraten,Ohne,weiter,um,den,Senat,und,die,staatsrechtlichen,Formalien,sich,zu,kümmern,übergab,er,die,werde Senat und,[]
Buch5,Aber,ebenhier,waren,auch,seine,Gegner,tätig,gewesen,Der,vom,Senat,an,Caesars,Stelle,zum,Statthalter,des,Jenseitigen,Galliens,ernannte,Lucius,Aber Senat an,[]
Buch5,beschränkten,und,daß,vom,Osten,her,wo,der,Feldherr,der,Senat,die,zweite,große,Armee,die,Hauptflotte,ungeheure,militärische,und,noch,beschränkten Senat die,['beschränkt']
Buch5,Herren,Gewissensskrupel,machte,außerhalb,des,geheiligten,städtischen,Bodens,ihre,Ratversammlung,Senat,zu,heißen,und,sie,vorsichtig,sich,die,Dreihun,dert,titulierten,Herren Senat zu,[]
Buch5,zugesichert,ward,Dem,neuen,Oberfeldherrn,zur,Seite,trat,wiederum,der,Senat,der,Dreihundert,der,in,Utica,seinen,Sitz,aufschlug,und,seine,zugesichert Senat der,[]
Buch5,der,pharsalischen,Niederlage,Cato,als,Kommandant,von,Utica,berief,den,Senat,legte,den,Stand,der,Verteidigungsmittel,dar,und,stellte,es,zur,der Senat legte,[]
Buch5,Caesar,durchaus,vermieden,wie,vielen,Anlaß,das,verdrießliche,Verhältnis,zum,Senat,ihm,auch,dazu,gab,er,hat,nie,zu,Brutalitäten,gegriffen,Caesar Senat ihm,[]
Buch5,Grund,der,Exceptionalgesetze,von,702,erhobenen,Anklagen,ihren,Sitz,im,Senat,oder,ihre,bürgerliche,Existenz,eingebüßt,hatten,Nur,blieben,wie,billig,Grund Senat oder,[]
Buch5,vieler,Bildung,als,ein,heftiger,und,redefertiger,Mann,bisher,im,Senat,und,auf,dem,Markte,einer,der,eifrigsten,Vorkämpfer,für,Caesar,vieler Senat und,[]
Buch5,Forderungen,aus,Darlehen,und,laufenden,Hausmieten,kassierte,worauf,der,Caesarische,Senat,ihn,seines,Amtes,entsetzte,Es,war,eben,die,Zeit,vor,Forderungen Senat ihn,[]
Buch5,der,Staatsangehörigen,bestehenden,Rechtsverschiedenheiten,die,Emancipierung,der,exekutiven,Gewalt,vom,Senat,unverändert,festhielt,so,war,auch,seine,Monarchie,so,wenig,mit,der Senat unverändert,[]
Buch5,und,Perpetuierung,der,Amtsgewalt,imperium,in,der,Hand,eines,vom,Senat,unabhängigen,Volkshauptes,Auch,begegnet,auf,Caesars,Münzen,namentlich,auf,denen,und Senat unabhängigen,['unabhängig']
Buch5,König,der,höchste,und,letzte,Ausdruck,des,souveränen,Volkswillens,der,Senat,ward,wieder,auf,seine,ursprüngliche,Bestimmung,zurückgeführt,dem,Herrn,auf,König Senat ward,[]
Buch5,der,bisherigen,Regierung,dem,Senatorenkollegium,die,Gewalt,zu,teilen,Caesars,Senat,sollte,ganz,anders,als,der,spätere,Augustische,nichts,sein,als,der Senat sollte,[]
Buch5,keiner,eine,Ahnung,hatte,Es,hatte,keine,wesentlichen,Formschwierigkeiten,den,Senat,wieder,auf,seine,ursprüngliche,beratende,Stellung,zurückzuführen,aus,der,er,keiner Senat wieder,[]
Buch5,notwendig,sich,vor,praktischem,Widerstand,zu,schützen,da,der,römische,Senat,ebenso,der,Herd,der,Opposition,gegen,Caesar,war,wie,der,notwendig Senat ebenso,[]
Buch5,jährlich,zu,ernennenden,Quästoren,das,heißt,der,jährlich,in,den,Senat,eintretenden,Mitglieder,von,zwanzig,auf,vierzig,erhöht,89,Die,außerordentliche,jährlich Senat eintretenden,[]
Buch5,derselben,übergeordnetes,Amt,geknüpften,Ehrenrechte,also,namentlich,den,Sitz,im,Senat,ausnahmsweise,auch,an,nichtqualificierte,Individuen,zu,vergeben,Die,außerordentlichen,Ergänzungswahlen,derselben Senat ausnahmsweise,[]
Buch5,Ausländer,aus,Spanien,und,Gallien,welche,zum,Teil,erst,im,Senat,ihr,Lateinisch,zu,lernen,hatten,gewesene,Unteroffiziere,die,bisher,nicht,Ausländer Senat ihr,[]
Buch5,sie,in,diesem,Verfahren,die,Absicht,des,Monarchen,erkannt,dem,Senat,seinen,bisherigen,Charakter,der,ausschließlichen,Repräsentation,des,oligarchischen,Adels,zu,sie Senat seinen,[]
Buch5,Nichtbürger,I,79,I,255,zog,Caesar,Nichtitaliker,in,seinen,Senat,Wenn,hiermit,das,Regiment,der,Nobilität,beseitigt,und,ihre,Existenz,Nichtbürger Senat Wenn,['nichtbürger']
Buch5,das,Regiment,der,Nobilität,beseitigt,und,ihre,Existenz,untergraben,der,Senat,in,seiner,neuen,Gestalt,aber,nichts,als,ein,Werkzeug,des,das Senat in,[]
Buch5,vor,allem,darauf,bedacht,die,Schlüssel,der,Staatskasse,die,der,Senat,nach,dem,Sturze,des,Königtums,sich,zugeeignet,und,mittels,deren,vor Senat nach,[]
Buch5,diesem,Grunde,die,in,Ägypten,stationierenden,Legionen,nicht,einem,dem,Senat,das,heißt,der,ehemaligen,Regierung,angehörigen,Manne,anvertraut,sondern,dieses,diesem Senat das,[]
Buch5,der,Auswahl,der,Geschwornen,die,die,Senatorenpartei,ausschließlich,aus,dem,Senat,die,strengen,Gracchaner,ausschließlich,aus,dem,Ritterstand,erkoren,wissen,wollten,der Senat die,[]
Buch5,die,Fäden,des,römischen,Staatsfinanzwesens,nicht,mehr,wie,bisher,im,Senat,sondern,in,Caesars,Kabinett,zusammenliefen,kam,von,selbst,neues,Leben,die Senat sondern,[]
Buch5,schon,nach,Caesars,Statthalterschaft,auf,dessen,Betrieb,eine,Steuerherabsetzung,vom,Senat,bewilligt,worden,war,und,jetzt,der,am,meisten,gedrückten,Provinz,schon Senat bewilligt,[]
Buch5,anderer,besonders,ausgenommener,Kategorien,wofür,die,einfache,Anzeige,an,den,Senat,genügt,zu,haben,scheint,wurde,die,Erlaubnis,eine,bleibende,Gesellschaft,anderer Senat genügt,['anderer']
Buch5,festen,Versammlungsfristen,und,stehenden,Einschüssen,zu,konstituieren,an,eine,vom,Senat,und,regelmäßig,wohl,erst,nach,eingeholter,Willensmeinung,des,Monarchen,zu,festen Senat und,['fest']
Buch5,Freigelassenen,in,dem,Gefolge,derselben,erschienen,die,vornehmeren,selbst,im,Senat,nach,dem,Wink,ihres,Schuldherrn,sprachen,und,stimmten,oder,auch,Freigelassenen Senat nach,['freigelassen']
Buch5,und,einflußreicher,Geschäftsmann,zu,besserer,Betreibung,seiner,Geschäfte,entweder,vom,Senat,sich,den,Gesandten,104,oder,auch,vom,Statthalter,den,Offizierstitel,und Senat sich,[]
Buch5,den,unteren,Schichten,der,hauptstädtischen,Bevölkerung,gleich,populär,als,der,Senat,die,innerhalb,der,Ringmauer,angelegten,Isistempel,einzureißen,befahl,wagte,kein,den Senat die,[]
Buch5,auch,auf,diesem,Gebiet,leitete,Caesar,ein,Wenn,der,römische,Senat,die,Bildung,erst,bekämpft,und,sodann,höchstens,geduldet,hatte,so,auch Senat die,[]
Buch5,man,im,Lagerzelt,den,schlüpfrigen,griechischen,Roman,den,Staatsmann,im,Senat,den,philosophischen,Traktat,in,der,Hand,Es,stand,denn,auch,man Senat den,[]
Buch5,die,hochgebornen,ihren,geringen,Freunden,gewöhnlich,übel,mitspielenden,Herren,vom,Senat,wie,er,in,Catulls,Heimat,dem,blühenden,und,verhältnismäßig,frischen,die Senat wie,[]
Buch5,Schriftsteller,ist,Einem,in,der,sabinischen,Landschaft,heimischen,dem,römischen,Senat,seit,zweihundert,Jahren,angehörigen,Plebejergeschlechte,entsprossen,streng,in,altertümlicher,Zucht,Schriftsteller Senat seit,[]
Buch5,in,dem,das,Resumé,der,vor,dem,Volke,und,im,Senat,verhandelten,Geschäfte,ferner,Geburten,Todesfälle,und,dergleichen,mehr,verzeichnet,wurden,in Senat verhandelten,[]
Buch5,vor,der,Bürgerschaft,hier,fesselten,den,Redner,nicht,wie,im,Senat,kollegialische,Rücksichten,und,lästige,Formen,nicht,wie,in,den,Gerichtsreden,vor Senat kollegialische,[]
Buch5,de,imp,Pomp,21,62,Appian,3,88,daß,der,Senat,ihn,von,den,Altersgesetzen,entband,Daß,dies,für,Pompeius,geschah,de Senat ihn,[]
Buch5,Organe,namentlich,die,Komitien,in,späterer,Zeit,auch,wohl,der,Senat,einen,nicht,in,der,Verfassung,vorgesehenen,Oberbeamten,ernannten,indem,dieser,Organe Senat einen,[]
Buch5,für,Sestius,sprach,pro,Sest,28,60,und,als,im,Senat,infolge,der,Beschlüsse,von,Luca,über,Caesars,Legionen,verhandelt,ward,für Senat infolge,[]
Buch5,stattfinden,konnte,so,nannte,die,bei,dem,afrikanischen,Heer,den,Senat,vertretende,Versammlung,sich,die,Dreihundert,bell,Afric,88,90,Appian,stattfinden Senat vertretende,"['stattfind', 'vertretend']"
